label|data|text
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ sampling ], <sample_start> sample start: [ 20 ]> )|Yes MFCC which a shap value of 0.0087 was used to detect the sample as Audio_signal ...
hallucination|<inform> inform ( <speaker_id> speaker id: [ 4 ]> )|The Audio_signal was detected by CNN audio was not converted ..
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-4 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.5129 ]> )|Yes PSRCC which a shap value of 0.5129 was used to detect the sample as Audio_signal ... Yes PSRCC which a shap value of 0.5129 was used to detect the sample as Audio_signal ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ GTCC-7 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0 ], <detected_by> detected by: [ CNN ]> )|Y GTCC which a shap value of 0 was used to detect the sample as PhysicalAccess was detected by CNN ...
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MSRCC-6 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.5455 ]> )|the audio sample had CepstralFeature features extracted and PSRCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ... Yes MSRCC which a shap value of 0.5455 was used to detect the id of speaker 4 for the audio sample ...
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-55 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.3192 ], <detected_by> detected by: [ CNN ]> )|Yes LFCC which a shap value of 0.3192 was used to detect the sample as PhysicalAccess was detected by CNN ... Yes LFCC which a shap value of 0.3192 was used to detect the sample as PhysicalAccess was detected by CNN ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-0 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.0234 ]> )|Yes MFCC which a sha value of 0.0234 was used to detect the sample as Audio_signal ...
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ speed ]> )|The average perception gets higher in this section The average perception gets higher in this section
repetition|<inform> inform ( > )|Different from STFT CQT produces a timefrequency Abstract with variable resolution . Constant-Q transform CQT has been applied in music signal processing spoofing detection as well in ASV . Different from STFT CQT produces a timefrequency Abstract with variable resolution . Different from STFT CQT produces a timefrequency Abstract with variable resolution . Different from STFT CQT produces a timefrequency Abstract with variable resolution . The resulting CQT power Sequence is log-compressed and uniformly sampled followed by DCT to yield CQCCs ...
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-33 ], <shap_value> shap value: [ -0.7065 ]> )|shap determined that the MFCC feature was one of the more important features by assigning it a value of -0.7065 ... shap determined that the MFCC feature was one of the more important features by assigning it a value of -0.7065 ...
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ replay ], <detected_by> detected by: [ CNN ]> )|Yes person 1 was detected by LFCC with a shap value of 0.3767 ...
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ PSRCC-1 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.6359 ]> )|The audio sample was Audio_signal was detected by CNN ...
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-35 ], <shap_value> shap value: [ -0.3461 ]> )|shap determined that the LFCC feature was one of the more important features by assigning it a value of -0.3461 ... shap determined that the LFCC feature was one of the more important features by assigning it a value of -0.3461 ...
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ PSRCC-8 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.1874 ]> )|Yes LFCC which a shap value of 0.2133 was used to detect the sample as PhysicalAccess was detected by CNN ...
omission|<inform> inform ( > )|Spectral centroid physicalattribute SCM is the weighted average magnitude for a given subband where the weights are the frequency of each magnitude component in that subband . SCM captures to a first order approximation the distribution of energy in a subband for two arbitrary signals with the same average energy .  The different steepness of the weighting function with respect to the subband bandwidth may also be noted this results in different feature element variances . As the spectral centroid magnitude is the magnitude at the position of the spectral centroid frequency it will carry formant related information which is useful for speaker recognition ...
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-46 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.4075 ], <detected_by> detected by: [ CNN ]> )|Yes person 5 was detected by LFCC with a shap value of -0.3326 ... Yes LFCC which a shap value of 0.4075 was used to detect the sample as PhysicalAccess was detected by CNN ...
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ LFCC-58 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.3804 ]> )|Yes . Yes LFCC which a shap value of 0.3804 was used to detect the id of speaker 7 for the audio sample ...
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ sampling ], <sample_start> sample start: [ 20 ]> )|The cut is at the 20 second mark ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-6 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.2267 ], <detected_by> detected by: [ CNN ]> )|Yes MFCC which a shap value of -0.2267 was used to detect the sample as PhysicalAccess was detected by CNN ...
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ MSRCC-8 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.5893 ]> )|Yes person 2 was detected by MSRCC with a shap value of -0.5893 ...
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ PSRCC-8 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.7012 ]> )|Yes PSRCC which a shap value of -0. was used to detect the id of speaker 2 for the audio sample ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-10 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.5373 ]> )|Yes MFCC which a shap value of shap was used to detect the sample as Audio_signal ...
value_error|<inform> inform ( <response> response: [ no ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ MSRCC-11 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.2062 ]> )|Yes person 5 was detected by MSRCC with a shap value of 0.2062 ...
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ LFCC-25 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.6414 ]> )|Yes LFCC which a shap value of -0.6414 was used to detect the id of speaker 4 for the audio sample ...
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ sampling ], <num_samples> num samples: [ 3 ], <detected_by> detected by: [ CNN ]> )|It has been PhysicalAccess was detected by CNN and re-recorded 3 times ... It has been PhysicalAccess was detected by CNN and re-recorded 3 times ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-10 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.8478 ], <detected_by> detected by: [ CNN ]> )|Yes LFCC which a shap value of  was used to detect the sample as PhysicalAccess was detected by CNN ...
repetition|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|The audio is not converted ... The audio is not converted ...
hallucination|<inform> inform ( <extracted> extracted: [ PSRCC ], <model> model: [ CNN ], <important> important: [ PSRCC-5 ], <classification> classification: [ bonafide ]> )|the audio sample had CepstralFeature features extracted and LFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ...
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ synthetic ], <detected_by> detected by: [ CNN ]> )|The Audio_signal was detected by CNN audio was a synthetic audio ... The Audio_signal was detected by CNN audio was a synthetic audio ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-13 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.8687 ]> )|Yes MFCC which a 0.8687 value of 0.8687 was used to detect the sample as Audio_signal ...
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-41 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.5433 ], <detected_by> detected by: [ CNN ]> )|the audio sample had CepstralFeature features extracted and MSRCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ...
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-25 ], <shap_value> shap value: [ 0.4685 ]> )|shap determined that the MFCC feature was one of the more important features by assigning it a value of 0.4685 ... shap determined that the MFCC feature was one of the more important features by assigning it a value of 0.4685 ...
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MFCC-29 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.6411 ]> )|Yes MFCC which a shap value of -0.6411 was used to detect the id of speaker 1 for the audio sample ... Yes MFCC which a shap value of -0.6411 was used to detect the id of speaker 1 for the audio sample ...
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-25 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.7316 ]> )|Yes MFCC which a shap value of 0.7316 was used to detect the sample as Audio_signal ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-11 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.6615 ]> )| MSRCC which a shap value of -0.6615 was used to detect the sample as Audio_signal ...
hallucination|<inform> inform ( <interpreter> interpreter: [ SHAP ], <feature> feature: [ CQCC-0 ], <feature> feature: [ MFCC-0 ], <feature> feature: [ LFCC-2 ], <feature> feature: [ MFCC-4 ]> )|Yes LFCC which a shap value of 0.3553 was used to detect the sample as Audio_signal ... Interpreters determined that ConstantQCepstralCoefficients MFCC LFCC MFCC-4 had the highest impact on the classification ...
accurate|<inform> inform ( <classification> classification: [ spoof ], <known_mic_signature> known mic signature: [ dynamic ]> )|Dynamic microphones were used the most ...
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-20 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.0087 ]> )|Dynamic microphones were used the most ...
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ LFCC-19 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.7875 ]> )|Yes person  was detected by LFCC with a shap value of -0.7875 ...
accurate|<inform> inform ( <response> response: [ No ], <classification> classification: [ spoofed ], <spoof_type> spoof type: [ replayed ], <detected_by> detected by: [ CNN ]> )|No the Audio_signal was detected by CNN recording was not a PhysicalAccess recording ...
hallucination|<inform> inform ( <extracted> extracted: [ PSRCC ], <model> model: [ CNN ], <important> important: [ PSRCC-11 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|shap determined that the LFCC feature was one of the more important features by assigning it a value of 0.8351 ... the audio sample had CepstralFeature features extracted and PSRCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ...
value_error|<inform> inform ( <extracted> extracted: [ PSRCC ], <model> model: [ CNN ], <important> important: [ PSRCC-3 ], <classification> classification: [ bonafide ]> )|the audio sample had CepstralFeature features extracted and CNN was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audio_signal ...
value_error|<inform> inform ( <response> response: [ no ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-41 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.4171 ]> )|Yes person 2 was detected by LFCC with a shap value of -0.4171 ...
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ synthetic ], <detected_by> detected by: [ CNN ]> )|The Audio_signal was detected by CNN audio was a synthetic audio ... The Audio_signal was detected by CNN audio was a synthetic audio ...
accurate|<inform> inform ( <classification> classification: [ spoofed ], <model> model: [ CNN ], <detected_by> detected by: [ CNN ]> )|The recording file was classified as being Audio_signal by a FeedforwardNeuralNetwork Abstract ...
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MFCC-36 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.763 ]> )|shap determined that the LFCC feature was one of the more important features by assigning it a value of -0.7935 ... Yes person 4 was detected by MFCC with a shap value of 0.763 ...
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-14 ], <shap_value> shap value: [ -0.1931 ]> )|shap determined that the MFCC feature was one of the more important features by assigning it a value of shap ...
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ MSRCC-5 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.2787 ]> )|Yes person 6 was detected by MSRCC with a shap value of 0.2787 ... Yes person 6 was detected by MSRCC with a shap value of 0.2787 ...
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MSRCC-6 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.5455 ]> )|Yes MSRCC which a shap value of 0. was used to detect the id of speaker 4 for the audio sample ...
hallucination|<inform> inform ( <classification> classification: [ bonafide ], <model> model: [ CNN ]> )|Interpreters determined that ConstantQCepstralCoefficients MFCC LFCC MFCC-4 had the highest impact on classification ...
repetition|<inform> inform ( <classification> classification: [ spoof ], <known_mic_signature> known mic signature: [ digital ]> )|The signature is consistent with a digital CaptureDevice .. The signature is consistent with a digital CaptureDevice ..
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-23 ], <shap_value> shap value: [ -0.9787 ]> )|shap determined that the LFCC feature was one of the more important features by assigning it a value of LFCC-23 ...
accurate|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoofed ], <spoof_type> spoof type: [ replayed ], <detected_by> detected by: [ CNN ]> )|Yes this is a PhysicalAccess was detected by CNN and re-recorded sample ...
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-57 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had CepstralFeature features extracted and LFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ... the audio sample had CepstralFeature features extracted and LFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ...
value_error|<inform> inform ( <response> response: [ no ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ GTCC-10 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0 ]> )|Yes person 3 was detected by GTCC with a shap value of 0 ...
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ LFCC-56 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.4735 ]> )|The audio shows signs of 3 different editors ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-45 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.9902 ]> )|shap LFCC which a shap value of -0.9902 was used to detect the sample as Audio_signal ...
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-30 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.9742 ]> )|shap determined that the MFCC feature was one of the more important features by assigning it a value of 0.8612 ...
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MFCC-22 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.7096 ]> )|Yes person 3 was detected by MFCC with a shap value of -0.7096 ...
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ speed ], <edit_start> edit start: [ 5 ]> )|The recording is a little faster between the five and ten second mark ... The recording is a little faster between the five and ten second mark ...
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-9 ], <shap_value> shap value: [ 0.0969 ]> )|No the recording is not converted ... shap determined that the PSRCC feature was one of the more important features by assigning it a value of 0.0969 ...
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-4 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.069 ], <detected_by> detected by: [ CNN ]> )|Yes LFCC which a shap value of -0.069 was used to detect the sample as PhysicalAccess was detected by CNN ... Yes LFCC which a shap value of -0.069 was used to detect the sample as PhysicalAccess was detected by CNN ...
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-49 ], <shap_value> shap value: [ -0.6011 ]> )|Yes MFCC which a shap value of -0.0283 was used to detect the sample as PhysicalAccess was detected by CNN ... shap determined that the LFCC feature was one of the more important features by assigning it a value of -0.6011 ...
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-3 ], <shap_value> shap value: [ 0.8689 ]> )|shap determined that the MFCC feature was one of the more important features by assigning it a value of 0.8 ...
hallucination|<inform> inform ( > )|It shows signs of artificially added noise ..
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MFCC-15 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.7171 ]> )|Yes MFCC which a shap value of -0.7171 was used to detect the id of speaker 1 for the audio sample ... Yes MFCC which a shap value of -0.7171 was used to detect the id of speaker 1 for the audio sample ...
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ LFCC-22 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.7829 ]> )|Yes LFCC which a 0.7829 value of 0.7829 was used to detect the id of speaker 1 for the audio sample ...
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ]> )|shap determined that the MSRCC feature was one of the more important features by assigning it a value of -0.6482 ... There was more than one CaptureDevice ...
repetition|<inform> inform ( <interpreter> interpreter: [ SHAP ], <task> task: [ important_features ]> )|The Interpreters values indicate the contribution of the features on the outcome of the classification Abstract ... The Interpreters values indicate the contribution of the features on the outcome of the classification Abstract ...
repetition|<inform> inform ( <extracted> extracted: [ MFCC ], <model> model: [ CNN ], <important> important: [ MFCC-6 ], <classification> classification: [ bonafide ]> )|the audio sample had CepstralFeature features extracted and MFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audio_signal ... the audio sample had CepstralFeature features extracted and MFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audio_signal ...
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-23 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|Yes LFCC which a shap value of -0.1149 was used to detect the sample as Audio_signal ...
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-2 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.3903 ], <detected_by> detected by: [ CNN ]> )|Yes LFCC which a shap value of 0.3903 was used to detect the sample as PhysicalAccess was detected by CNN ... Yes LFCC which a shap value of 0.3903 was used to detect the sample as PhysicalAccess was detected by CNN ...
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-56 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.256 ], <detected_by> detected by: [ CNN ]> )|person 2 spoke the audio sample ... Yes LFCC which a shap value of 0.256 was used to detect the sample as PhysicalAccess was detected by CNN ...
repetition|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|There were no other spoof types ... There were no other spoof types ...
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-49 ], <shap_value> shap value: [ -0.6011 ]> )| determined that the LFCC feature was one of the more important features by assigning it a value of -0.6011 ...
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ pitch ]> )|Yes LFCC which a shap value of 0.3274 was used to detect the sample as Audio_signal ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-17 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.809 ]> )|0.809 LFCC which a shap value of 0.809 was used to detect the sample as Audio_signal ...
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-23 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.514 ]> )|Yes LFCC which a shap value of 0.514 was used to detect the sample as Audio_signal ...
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-12 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.5073 ]> )|Yes PSRCC which a shap value of -0.5073 was used to detect the sample as Audio_signal ... Yes PSRCC which a shap value of -0.5073 was used to detect the sample as Audio_signal ...
hallucination|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <classified_by> classified by: [ feature ]> )|The area of synthesized Acoustic_Wave is 11 seconds long ..
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-20 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.1791 ], <detected_by> detected by: [ CNN ]> )|Yes MFCC which a shap value of 0.1791 was used to detect the sample as PhysicalAccess was detected by CNN ... Yes MFCC which a shap value of 0.1791 was used to detect the sample as PhysicalAccess was detected by CNN ...
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-8 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had CepstralFeature features extracted and LFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ... the audio sample had CepstralFeature features extracted and LFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ...
accurate|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <classified_by> classified by: [ feature ]> )|Interpreters determined that ConstantQCepstralCoefficients MFCC LFCC MFCC-4 had the highest impact on the classification ...
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ MFCC-20 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.8416 ]> )|Yes MFCC which a shap value of 0.841 was used to detect the id of speaker  for the audio sample ...
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MFCC-22 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.7096 ]> )|Yes person 3 was detected by MFCC with a shap value of -0.7096 ...
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-43 ], <classification> classification: [ bonafide ]> )|the audio sample had CepstralFeature features extracted and LFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audio_signal ... the audio sample had CepstralFeature features extracted and LFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audio_signal ...
value_error|<inform> inform ( <response> response: [ yes ], <feature> feature: [ MFCC-3 ], <determined> determined: [ speaker_id ]> )|MFCC-3 MFCC was used to determine speaker id ...
repetition|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|The audio sample was found to be bonafide... The audio sample was found to be bonafide...
value_error|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-52 ], <classification> classification: [ bonafide ]> )|the audio sample had CepstralFeature features extracted and LF was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audio_signal ...
value_error|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-3 ], <classification> classification: [ bonafide ]> )|the audio sample had CepstralFeature features extracted and LFC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audio_signal ...
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-7 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had CepstralFeature features extracted and LFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ... the audio sample had CepstralFeature features extracted and LFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ...
accurate|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ bonafide ]> )|Yes the recording was made at the same time ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-2 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.1331 ], <detected_by> detected by: [ CNN ]> )|Yes MFCC which a shap value of 0.13 was used to detect the sample as PhysicalAccess was detected by CNN ...
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-44 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.707 ]> )|Features in the audio show there were two microphones used ...
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-18 ], <classification> classification: [ bonafide ]> )|Yes LFCC which a shap value of -0.1075 was used to detect the sample as PhysicalAccess was detected by CNN ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-35 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.8008 ], <detected_by> detected by: [ CNN ]> )|shap MFCC which a shap value of 0.8008 was used to detect the sample as PhysicalAccess was detected by CNN ...
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ GTCC-2 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 1 ]> )|Yes person 1 was detected by GTCC with a sha value of 1 ...
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ speed ]> )|the audio sample had CepstralFeature features extracted and MFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audio_signal ...
hallucination|<inform> inform ( <speaker_id> speaker id: [ 2 ], <model> model: [ SVM ]> )|Yes LFCC which a shap value of 0.5482 was used to detect the id of speaker 2 for the audio sample ... the audio sample was used in a ClassificationAlgorithm Abstract tasked at detecting speaker id determined to be 2 ...
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-17 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.809 ]> )|Yes LFCC which a bonafide value of 0.809 was used to detect the sample as Audio_signal ...
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-5 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.0597 ], <detected_by> detected by: [ CNN ]> )|the audio sample had CepstralFeature features extracted and LFCC was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audio_signal ... Yes MSRCC which a shap value of 0.0597 was used to detect the sample as PhysicalAccess was detected by CNN ...
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-44 ], <classification> classification: [ bonafide ]> )|Yes PSRCC which a shap value of 0.9541 was used to detect the sample as PhysicalAccess was detected by CNN ...
