label|data|text
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-23 ], <shap_value> shap value: [ -0.9787 ]> )|sh determined that the DeltaLFCC feature was one of the more important features by assigning it a value of -0.9787 ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-29 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.9441 ], <detected_by> detected by: [ CNN ]> )|Yes DeltaDeltaMFCC which a shap value of 0.9441 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
hallucination|<inform> inform ( <interpreter> interpreter: [ SHAP ], <feature> feature: [ CQCC-2 ], <feature> feature: [ MFCC-6 ], <feature> feature: [ LFCC-0 ], <feature> feature: [ MFCC-1 ]> )|Yes DeltaMFCC which a shap value of 0.737 was used to detect the sample as PhysicalAccess was detected by CNN,  .. FeatureBased determined that StaticCQCC StaticMFCC StaticLFCC MFCC-1 had the highest impact on classification ..
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ 2 ]> )|Features in the recording show there were two microphones used ..
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-18 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.4909 ]> )|Yes DeltaMFCC which a shap value of -0 was used to detect the sample as DigitalSignal ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ GTCC-13 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -1 ]> )|Yes person 7 was detected by StaticGTCC with a shap value of -1 ..
hallucination|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-8 ], <classification> classification: [ bonafide ]> )|Yes StaticPSRCC which a shap value of -0.8051 was used to detect the id of speaker 4 for the audio sample .. the audio sample had Cepstrum features extracted and StaticMSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
omission|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-9 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.1353 ], <detected_by> detected by: [ CNN ]> )|Yes StaticMSRCC which a shap value of -0.1353 was used to detect the sample as PhysicalAccess was detected by CNN..
repetition|<inform> inform ( <response> response: [ yes ], <feature> feature: [ GTCC-9 ], <determined> determined: [ speaker_id ]> )|yes StaticGTCC was used to determine speaker id .. yes StaticGTCC was used to determine speaker id ..
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-4 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.4107 ], <detected_by> detected by: [ CNN ]> )|Yes StaticPSRCC which a -0.4107 value of -0.4107 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
hallucination|<inform> inform ( <extracted> extracted: [ MFCC ], <model> model: [ CNN ], <important> important: [ MFCC-6 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and StaticMFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal .. the audio sample had Cepstrum features extracted and StaticMFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
omission|<inform> inform ( <classification> classification: [ spoofed ], <spoof_type> spoof type: [ replayed ], <model> model: [ GMM ], <detected_by> detected by: [ CNN ]> )|The recording file was classified as being PhysicalAccess was detected by CNN..
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-46 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.4075 ], <detected_by> detected by: [ CNN ]> )|the audio sample was used in a Classification_Algorithm Representation tasked at detecting speaker id determined to be 6 .. Yes DeltaDeltaLFCC which a shap value of 0.4075 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-32 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.9762 ]> )|Yes DeltaLFCC which a shap value of -0.9762 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <interpreter> interpreter: [ SHAP ], <task> task: [ important_features ]> )|The FeatureBased values indicate the contribution of the features on the outcome of the classification Representation .. The FeatureBased values indicate the contribution of the features on the outcome of the classification Representation ..
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-28 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and DeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-59 ], <classification> classification: [ bonafide ]> )|Linear prediction cepstral coefficients LPCCs are derived from the linear prediction coefficients LPCs by a recursive SoftwareAgent ..
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-5 ], <classification> classification: [ bonafide ]> )|shap determined that the DeltaDeltaLFCC feature was one of the more important features by assigning it a value of 0.7218 ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ MFCC-10 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.2208 ]> )|Yes person 6 was detected by StaticMFCC with a shap value of -0.2208 ..
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-52 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and DeltaDeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ computer ]> )|It seems like a computer was used ..
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-2 ], <shap_value> shap value: [ 0.2561 ]> )|shap determined that the StaticLFCC feature was one of the more important features by assigning it a value of 0.2561 .. shap determined that the StaticLFCC feature was one of the more important features by assigning it a value of 0.2561 ..
accurate|<inform> inform ( <speaker_id> speaker id: [ 2 ]> )|person 2 was detected as the primary speaker of the audio sample ..
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ software ]> )|It was altered using software ..
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ speed ], <change_at> change at: [ 37 ]> )|There is an unusually long pause at 37 seconds ..
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-9 ], <shap_value> shap value: [ -0.1259 ]> )|shap determined that the StaticLFCC feature was one of the more important features by assigning it a value of 0.2561 .. shap determined that the StaticLFCC feature was one of the more important features by assigning it a value of -0.1259 ..
omission|<inform> inform ( > )|Then SSFCs are then obtained by performing logarithm and DCT on the SSFs ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-26 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.8434 ]> )|Yes DeltaLFCC which a shap value of 0.8434 was used to detect the sample as DigitalSignal ..
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MSRCC-2 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.8771 ]> )|shap determined that the StaticMFCC feature was one of the more important features by assigning it a value of 0.8689 .. Yes person 1 was detected by StaticMSRCC with a shap value of 0.8771 ..
accurate|<inform> inform ( <response> response: [ No ], <classification> classification: [ bonafide ], <detected_by> detected by: [ CNN ]> )|No the recording is not DigitalSignal was detected by CNN,  ..
hallucination|<inform> inform ( < classification>  classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ]> )|Yes person 3 was detected by DeltaMFCC with a shap value of 0.0302 .. There are different CaptureDevice signatures ..
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-48 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and DeltaDeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
repetition|<inform> inform ( > )|Linear prediction cepstral coefficients LPCCs are derived from the linear prediction coefficients LPCs by a recursive SoftwareAgent .. Linear Prediction Cepstral Coefficients are an alternative to Cepstrum in terms of cepstral feature computation is from all-pole Abstract of signal . Linear prediction cepstral coefficients LPCCs are derived from the linear prediction coefficients LPCs by a recursive SoftwareAgent ..
accurate|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <detected_by> detected by: [ CNN ]> )|The DigitalSignal was detected by CNN,  audio was not a PhysicalAccess audio ..
hallucination|<inform> inform ( <response> response: [ yes ], <feature> feature: [ GTCC-4 ], <determined> determined: [ speaker_id ]> )|No . yes StaticGTCC was used to determine speaker id ..
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-9 ], <shap_value> shap value: [ -0.4534 ]> )|shap determined that the StaticMSRCC feature was one of the more important features by assigning it a value of -0.4534 ..
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-40 ], <shap_value> shap value: [ 0.0258 ]> )|shap determined that the DeltaDeltaLFCC feature was one of the more important features by assigning it a value of 0.0258 ..
value_error|<inform> inform ( <response> response: [ No ], <classification> classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ]> )|spoof the entire recording was made using multiple microphones .
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-32 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.2438 ]> )|Yes DeltaDeltaMFCC which a shap value of -0.24 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <response> response: [ No ], <classification> classification: [ spoof ], <edit_type> edit type: [ mobile_phone ]> )|No most of the recording was not made with a mobile phone .. No most of the recording was not made with a mobile phone ..
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-9 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.7395 ]> )|Yes StaticMSRCC which a shap value of 0.7395 was used to detect the sample as DigitalSignal .. Yes StaticMSRCC which a shap value of 0.7395 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-3 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and StaticMSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess .. the audio sample had Cepstrum features extracted and StaticMSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-35 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.3982 ]> )|Yes DeltaLFCC which a shap value of 0.3982 was used to detect the id of speaker 2 for the audio sample ..
value_error|<inform> inform ( <response> response: [ no ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MSRCC-4 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.666 ]> )|Yes StaticMSRCC which a shap value of -0.666 was used to detect the id of speaker 3 for the audio sample ..
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-25 ], <shap_value> shap value: [ 0.4685 ]> )|the audio sample had Cepstrum features extracted and DeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
accurate|<inform> inform ( <extracted> extracted: [ MFCC ], <model> model: [ CNN ], <important> important: [ MFCC-3 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and StaticMFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
hallucination|<inform> inform ( <extracted> extracted: [ MFCC ], <extracted> extracted: [ GTCC ], <model> model: [ SVM ], <speaker_id> speaker id: [ 8 ]> )|Yes person 7 was detected by StaticMSRCC with a shap value of -0.9806 .. The audio sample had Cepstrum and MFCC features extracted and passed through a trained Classification_Algorithm which determined the id of speaker 8 ..
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-35 ], <shap_value> shap value: [ -0.3461 ]> )|shap determined that the DeltaDeltaMFCC feature was one of the more important features by assigning it a value of 0.9166 .. shap determined that the DeltaLFCC feature was one of the more important features by assigning it a value of -0.3461 ..
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ GTCC-3 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 1 ]> )|the audio sample was used in a Classification_Algorithm Representation tasked at detecting speaker id determined to be 8 .. Yes StaticGTCC which a shap value of 1 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ GTCC-6 ], <shap_value> shap value: [ 0 ]> )|shap determined that the StaticGTCC feature was one of the more important features by assigning it a value of 0 .. shap determined that the StaticGTCC feature was one of the more important features by assigning it a value of 0 ..
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ LFCC-30 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.2213 ]> )|Linear physical_attribute Cepstral Coefficients .. Yes DeltaLFCC which a shap value of 0.2213 was used to detect the id of speaker 3 for the audio sample ..
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ environment ], <change_at> change at: [ 20 ]> )|There is more feedback at the 40 second mark ..
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MFCC-7 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.7878 ]> )|Yes StaticMFCC which a MFCC-7 value of 0.7878 was used to detect the id of speaker 3 for the audio sample ..
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-1 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.8637 ]> )|Yes StaticMSRCC which a sh value of -0.8637 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ speed ], <num_change> num change: [ 2 ]> )|Two different speeds were detected .. Two different speeds were detected ..
hallucination|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoofed ], <spoof_type> spoof type: [ cloning ]> )|There is evidence of sampling ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ GTCC-13 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -1 ]> )|Yes StaticGTCC which a shap value of -1 was used to detect the sample as DigitalSignal ..
repetition|<inform> inform ( > )|Spectral centroid physical_attribute SCM is the weighted average magnitude for a given subband where the weights are the frequency of each magnitude component in that subband . Due to the weighting function the two signals would each be represented by different SCF and SCM values . SCM captures to a first order approximation the distribution of energy in a subband for two arbitrary signals with the same average energy . Due to the weighting function the two signals would each be represented by different SCF and SCM values . The different steepness of the weighting function with respect to the subband bandwidth may also be noted this results in different feature element variances . As the spectral centroid magnitude is the magnitude at the position of the spectral centroid frequency it will carry formant related information which is useful for speaker recognition ..
hallucination|<inform> inform ( <classification> classification: [ spoof ], <known_mic_signature> known mic signature: [ phone ]> )|Yes DeltaMFCC which a shap value of -0.0283 was used to detect the sample as PhysicalAccess was detected by CNN,  .. Most of the recording was not made with a mobile phone ..
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ MFCC-35 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.4133 ]> )|Yes person 2 was detected by DeltaDeltaMFCC with a shap value of 0.41 ..
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-35 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|Yes DeltaDeltaLFCC which a shap value of 0.8788 was used to detect the id of speaker 4 for the audio sample .. the audio sample had Cepstrum features extracted and DeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ sampling ], <detected_by> detected by: [ CNN ]> )|This is a PhysicalAccess was detected by CNN,  and re-recorded sample ..
repetition|<inform> inform ( <extracted> extracted: [ PSRCC ], <model> model: [ CNN ], <important> important: [ PSRCC-7 ], <classification> classification: [ bonafide ]> )|the audio sample had Cepstrum features extracted and StaticPSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal .. the audio sample had Cepstrum features extracted and StaticPSRCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-36 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.7831 ], <detected_by> detected by: [ CNN ]> )|Yes DeltaDeltaMFCC which a shap value of -0.7831 was used to detect the sample as PhysicalAccess was detected by CNN,  .. Yes DeltaDeltaMFCC which a shap value of -0.7831 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MFCC-24 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.6368 ]> )|Yes DeltaMFCC which a shap value of 4 was used to detect the id of speaker 4 for the audio sample ..
hallucination|<inform> inform ( <classification> classification: [ spoofed ], <spoof_type> spoof type: [ synthetic ], <model> model: [ CNN ]> )|Yes DeltaLFCC which a shap value of 0.3982 was used to detect the id of speaker 2 for the audio sample ..
accurate|<inform> inform ( <interpreter> interpreter: [ SHAP ], <feature> feature: [ CQCC-6 ], <feature> feature: [ MFCC-0 ], <feature> feature: [ LFCC-5 ], <feature> feature: [ CQCC-0 ]> )|FeatureBased determined that StaticRFCC StaticMFCC StaticLFCC MFCC-5 had the highest impact on classification ..
accurate|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoof ], <edit_type> edit type: [ professional_mixer ]> )|Yes a professional mixer was used ..
hallucination|<inform> inform ( <classification> classification: [ spoof ], <classified_by> classified by: [ feature ]> )|Yes DeltaLFCC which a shap value of -0.133 was used to detect the id of speaker 6 for the audio sample ..
value_error|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-23 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and Deltareplayed was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
repetition|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <classified_by> classified by: [ feature ]> )|No other features detected a CaptureDevice signal .. No other features detected a CaptureDevice signal ..
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-20 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.1791 ], <detected_by> detected by: [ CNN ]> )|Yes DeltaMFCC which a shap value of 0.1791 was used to detect the sample as PhysicalAccess was detected by CNN,  .. Yes DeltaMFCC which a shap value of 0.1791 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
hallucination|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoofed ]> )|shap determined that the DeltaDeltaMFCC feature was one of the more important features by assigning it a value of 0.6599 .. Yes the recording has been tampered with ..
hallucination|<inform> inform ( <classification> classification: [ spoof ], <known_mic_signature> known mic signature: [ dynamic ]> )|The next CaptureDevice starts at 10 seconds .. Dynamic microphones were used the most ..
hallucination|<inform> inform ( <speaker_id> speaker id: [ 4 ]> )|Yes DeltaMFCC which a shap value of 0.9466 was used to detect the id of speaker 7 for the audio sample ..
hallucination|<inform> inform ( <response> response: [ yes ], <feature> feature: [ GTCC-1 ], <determined> determined: [ speaker_id ]> )|Yes person 6 was detected by StaticMFCC with a shap value of -0.2208 ..
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ LFCC-35 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.2493 ]> )|Yes person 6 was detected by DeltaLFCC with a shap value of -0.2493 ..
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-0 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.6244 ]> )|shap determined that the StaticMFCC feature was one of the more important features by assigning it a value of 0.7385 ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-5 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.767 ]> )|Yes StaticLFCC which a shap value of 0.767 was used to detect the sample as DigitalSignal ..
omission|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ GTCC-5 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -1 ], <detected_by> detected by: [ CNN ]> )|Yes StaticGTCC which a shap value of -1 was used to detect the sample as PhysicalAccess was detected by CNN..
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-38 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.5482 ]> )|Yes DeltaLFCC which a shap value of 0.54 was used to detect the id of speaker 2 for the audio sample ..
accurate|<inform> inform ( > )|The FeatureBased values indicate the contribution of the features on the outcome of the classification Representation ..
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-9 ], <shap_value> shap value: [ 0.0969 ]> )|Yes StaticMFCC which a shap value of -0.7314 was used to detect the id of speaker 2 for the audio sample .. shap determined that the StaticPSRCC feature was one of the more important features by assigning it a value of 0.0969 ..
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MFCC-41 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.1403 ]> )|person 2 spoke the audio sample .. Yes DeltaDeltaMFCC which a shap value of 0.1403 was used to detect the id of speaker 1 for the audio sample ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-4 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.4107 ], <detected_by> detected by: [ CNN ]> )|Yes StaticPSRCC which a shap value of -0.4107 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-39 ], <classification> classification: [ bonafide ]> )|Mel physical_attribute Cepstral Coefficients .. the audio sample had Cepstrum features extracted and DeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be DigitalSignal ..
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-34 ], <shap_value> shap value: [ -0.9876 ]> )|Voice cloning was used ..
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-30 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.9742 ]> )|Yes person 2 was detected by DeltaLFCC with a shap value of  ..
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-3 ], <shap_value> shap value: [ 0.8689 ]> )|shap determined that the StaticMFCC feature was one of the more important features by assigning it a value of 0.8689 .. shap determined that the StaticMFCC feature was one of the more important features by assigning it a value of 0.8689 ..
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-26 ], <shap_value> shap value: [ 0.3447 ]> )|Yes person 5 was detected by StaticGTCC with a shap value of 0 .. shap determined that the DeltaMFCC feature was one of the more important features by assigning it a value of 0.3447 ..
value_error|<inform> inform ( <extracted> extracted: [ MFCC ], <extracted> extracted: [ GTCC ], <model> model: [ SVM ], <speaker_id> speaker id: [ 4 ]> )|The audio sample had Cepstrum and MFC features extracted and passed through a trained Classification_Algorithm which determined the id of speaker 4 ..
value_error|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ 2 ]> )|There were multi_microphone microphones ..
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ MFCC-14 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.9466 ]> )|Yes StaticLFCC which a shap value of 0.4354 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
accurate|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|There were no other spoof types ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-2 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.458 ], <detected_by> detected by: [ CNN ]> )|Yes StaticPSRCC which a shap value of 0.458 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
hallucination|<inform> inform ( <speaker_id> speaker id: [ 7 ]> )|Yes person 4 was detected by DeltaDeltaMFCC with a shap value of -0.1756 ..
repetition|<inform> inform ( <response> response: [ No ], <classification> classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ]> )|No . No . No . There was more than one CaptureDevice ..
value_error|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-0 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and StaticCNN was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ multi_speaker ], <speaker_quantity> speaker quantity: [ >1 ]> )|There was more than one person speaking . There was more than one person speaking .
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ PSRCC-11 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.1499 ]> )|There is more than one CaptureDevice signature on the recording . Yes StaticPSRCC which a shap value of -0.1499 was used to detect the id of speaker 5 for the audio sample ..
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-15 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and StaticLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess .. the audio sample had Cepstrum features extracted and StaticLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-1 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.5782 ], <detected_by> detected by: [ CNN ]> )|Yes StaticPSRCC which a shap value of -0.5782 was used to detect the sample as PhysicalAccess was detected by CNN,  ..
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-36 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Cepstrum features extracted and DeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess .. the audio sample had Cepstrum features extracted and DeltaLFCC was determined to have a large impact on the Feedforward_Neural_Network Representation that determined the sample to be PhysicalAccess ..
