label|data|text
repetition|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <classified_by> classified by: [ feature ], <detected_by> detected by: [ CNN ]> )|The Audiosignal was detected by CNN audio was not a PhysicalAccess audio .... The Audiosignal was detected by CNN audio was not a PhysicalAccess audio ....
repetition|<inform> inform ( > )|The Interpreters values indicate the contribution of the features on the outcome of the classification model.... The Interpreters values indicate the contribution of the features on the outcome of the classification model....
hallucination|<inform> inform ( <classification> classification: [ spoofed ], <detected_by> detected by: [ CNN ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of -0.9197 .... The audio sample was Audiosignal was detected by CNN ....
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ]> )|There was more than one CaptureDevice ....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-25 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.7316 ]> )|Yes Cepstrum which a shap value of 0.7316 was used to detect the sample as Audiosignal .... Yes Cepstrum which a shap value of 0.7316 was used to detect the sample as Audiosignal ....
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-34 ], <shap_value> shap value: [ -0.9876 ]> )|Yes Cepstrum which a shap value of -0.5073 was used to detect the sample as Audiosignal ....
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-55 ], <shap_value> shap value: [ -0.6132 ]> )|sha determined that the Cepstrum feature was one of the more important features by assigning it a value of -0.6132 ....
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ environment ]> )|Artificial noise was added ... Artificial noise was added ...
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-39 ], <shap_value> shap value: [ 0.6906 ]> )|There is evidence of sampling .... shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.6906 ....
accurate|<inform> inform ( <classification> classification: [ spoof ], <classified_by> classified by: [ feature ]> )|The audio sample was passed to a modeltype Abstract for classification ....
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ environment ], <change_at> change at: [ 20 ]> )|There was more than one CaptureDevice .... The noise changes significantly at the 20 second mark ...
repetition|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <classified_by> classified by: [ feature ]> )|No other features detected a CaptureDevice signal .... No other features detected a CaptureDevice signal ....
hallucination|<inform> inform ( <extracted> extracted: [ MFCC ], <model> model: [ CNN ], <important> important: [ MFCC-4 ], <classification> classification: [ bonafide ]> )|Two different speeds were detected .... the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ....
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ speed ], <change_at> change at: [ 37 ]> )|There is an unusually long pause at 37 seconds .... There is an unusually long pause at 37 seconds ....
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-37 ], <shap_value> shap value: [ 0.4431 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of LFCC-37 ....
repetition|<inform> inform ( > )|The Interpreters values indicate the contribution of the features on the outcome of the classification model.... The Interpreters values indicate the contribution of the features on the outcome of the classification model....
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-35 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess .... the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ....
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ conversion ]> )|The audio is converted ....
hallucination|<inform> inform ( <speaker_id> speaker id: [ 7 ], <model> model: [ SVM ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.3447 .... the audio sample was used in a ClassificationAlgorithm Abstract tasked at detecting speaker id determined to be 7 ....
accurate|<inform> inform ( <classification> classification: [ spoofed ], <model> model: [ CNN ], <detected_by> detected by: [ CNN ]> )|The recording file was classified as being Audiosignal by a FeedforwardNeuralNetwork Abstract ....
repetition|<inform> inform ( < classification>  classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ]> )|There are different CaptureDevice signatures .... There are different CaptureDevice signatures ....
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-25 ], <shap_value> shap value: [ 0.4685 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.4685 ....
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MSRCC-11 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.2606 ]> )|Yes Cepstrum which a shap value of 0.2606 was used to detect the id of speaker 1 for the audio sample ....
accurate|<inform> inform ( <extracted> extracted: [ MFCC ], <model> model: [ CNN ], <important> important: [ MFCC-12 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ....
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-10 ], <shap_value> shap value: [ -0.331 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of -0.331 .... shap determined that the Cepstrum feature was one of the more important features by assigning it a value of -0.331 ....
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-3 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.3323 ], <detected_by> detected by: [ CNN ]> )|Y Cepstrum which a shap value of 0.3323 was used to detect the sample as PhysicalAccess was detected by CNN ....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ LFCC-7 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.6095 ]> )|Yes Cepstrum which a shap value of -0 was used to detect the id of speaker 1 for the audio sample ....
value_error|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ synthetic ], <detected_by> detected by: [ CNN ]> )|The Audiosignal was detected by CNN audio was a spoof audio ....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ LFCC-48 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.957 ]> )|Yes Cepstrum which a shap value of yes was used to detect the id of speaker 4 for the audio sample ....
value_error|<inform> inform ( <response> response: [ no ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ LFCC-21 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.6054 ]> )|Yes person 5 was detected by Cepstrum with a shap value of -0.6054 ....
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ environment ], <classified_by> classified by: [ feature ]> )|Multiple DigitalSignal signatures were detected ....
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-56 ], <classification> classification: [ bonafide ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ....
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ computer ]> )|A computer was used to edit the audio
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-44 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.707 ]> )|Yes Cepstrum which a shap value of 0.707 was used to detect the sample as Audiosignal .... Yes Cepstrum which a shap value of 0.707 was used to detect the sample as Audiosignal ....
value_error|<inform> inform ( <response> response: [ yes ], <feature> feature: [ GTCC-4 ], <determined> determined: [ speaker_id ]> )| Cepstrum was used to determine speaker id ....
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ computer ]> )|Yes Cepstrum which a shap value of -0.143 was used to detect the id of speaker 2 for the audio sample ....
accurate|<inform> inform ( <response> response: [ yes ], <feature> feature: [ GTCC-11 ], <determined> determined: [ speaker_id ]> )|yes Cepstrum was used to determine speaker id ....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-0 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.0234 ]> )|Yes Cepstrum which a shap value of 0.0234 was used to detect the sample as Audiosignal .... Yes Cepstrum which a shap value of 0.0234 was used to detect the sample as Audiosignal ....
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-33 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.2295 ], <detected_by> detected by: [ CNN ]> )|Yes Cepstrum which a shap value of 0.4057 was used to detect the sample as PhysicalAccess was detected by CNN ....
accurate|<inform> inform ( <speaker_id> speaker id: [ 8 ]> )|person 8 was detected as the primary speaker of the audio sample ....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ GTCC-3 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0 ]> )|Yes person 2 was detected by Cepstrum with a shap value of  ....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-13 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.2183 ], <detected_by> detected by: [ CNN ]> )|Yes Cepstrum which a shap value of 0.2183 was used to detect the sample as PhysicalAccess was detected by CNN .... Yes Cepstrum which a shap value of 0.2183 was used to detect the sample as PhysicalAccess was detected by CNN ....
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-7 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.3274 ]> )|Yes Cepstrum which a shap value of bonafide was used to detect the sample as Audiosignal ....
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-58 ], <classification> classification: [ bonafide ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .... the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ....
hallucination|<inform> inform ( <response> response: [ No ], <classification> classification: [ spoof ], <spoof_type> spoof type: [ converted ]> )|Yes Cepstrum which a shap value of 0.2606 was used to detect the id of speaker 1 for the audio sample ....
hallucination|<inform> inform ( <extracted> extracted: [ MFCC ], <model> model: [ CNN ], <important> important: [ MFCC-6 ], <classification> classification: [ bonafide ]> )|Yes Cepstrum which a shap value of -0.5435 was used to detect the id of speaker 5 for the audio sample .... the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ....
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-10 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.0292 ], <detected_by> detected by: [ CNN ]> )|Yes Cepstrum which a s value of -0.0292 was used to detect the sample as PhysicalAccess was detected by CNN ....
value_error|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoofed ], <spoof_type> spoof type: [ replayed ], <detected_by> detected by: [ CNN ]> )|Yes the Audiosignal was detected by spoofed recording was a PhysicalAccess recording ....
repetition|<inform> inform ( > )|Linear physicalattribute Cepstral Coefficients .... Linear physicalattribute Cepstral Coefficients ....
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ multi_speaker ], <speaker_quantity> speaker quantity: [ >1 ]> )|There was more than one person speaking ... There was more than one person speaking ...
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-43 ], <classification> classification: [ bonafide ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ....
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ speed ], <change_at> change at: [ 2 ]> )|Yes Cepstrum which a shap value of -0.7878 was used to detect the sample as Audiosignal .... Two different speeds were detected ....
repetition|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|Detection will be difficult .... Detection will be difficult ....
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MFCC-28 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.1756 ]> )|Yes person 4 was detected by Cepstrum with a shap value of -0.1756 ....
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-24 ], <classification> classification: [ bonafide ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .... the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ....
repetition|<inform> inform ( <classification> classification: [ spoof ], <classified_by> classified by: [ feature ]> )|Interpreters determined that ConstantQFeature Cepstrum LFCC MFCC-4 had the highest impact on classification .... Interpreters determined that ConstantQFeature Cepstrum LFCC MFCC-4 had the highest impact on classification ....
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-10 ], <shap_value> shap value: [ 0.5528 ]> )| determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.5528 ....
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ PSRCC-2 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.7373 ]> )|Yes Cepstrum which a shap value of 0.7373 was used to detect the id of speaker 6 for the audio sample .... Yes Cepstrum which a shap value of 0.7373 was used to detect the id of speaker 6 for the audio sample ....
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-38 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.5641 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.4685 .... Yes Cepstrum which a shap value of 0.5641 was used to detect the sample as Audiosignal ....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-3 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.2359 ], <detected_by> detected by: [ CNN ]> )|Yes Cepstrum which a shap value of 0.2359 was used to detect the sample as PhysicalAccess was detected by CNN ....
omission|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoof ], <edit_type> edit type: [ sampling ]> )|There is evidence of sampling ....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-9 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.1353 ], <detected_by> detected by: [ CNN ]> )|Yes Cepstrum which a shap value of -0.1353 was used to detect the sample as PhysicalAccess was detected by CNN ....
value_error|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <detected_by> detected by: [ CNN ]> )|The Audiosignal was detected by bonafide audio was not a PhysicalAccess audio ....
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-23 ], <classification> classification: [ bonafide ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ....
repetition|<inform> inform ( <classification> classification: [ spoof ], <known_mic_signature> known mic signature: [ dynamic ]> )|Dynamic microphones were used the most .... Dynamic microphones were used the most ....
repetition|<inform> inform ( <extracted> extracted: [ PSRCC ], <model> model: [ CNN ], <important> important: [ PSRCC-6 ], <classification> classification: [ bonafide ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .... the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ....
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ synthetic ]> )|Features in the audio show there were two microphones used ....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MFCC-31 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.0766 ]> )|Yes Cepstrum which a 3 value of -0.0766 was used to detect the id of speaker 3 for the audio sample ....
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ MFCC-31 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.0766 ]> )|Yes Cepstrum which a shap value of -0.0766 was used to detect the id of speaker 3 for the audio sample ....
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-11 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.6615 ]> )|Yes Cepstrum which a shap value of 0.9441 was used to detect the sample as PhysicalAccess was detected by CNN .... Yes Cepstrum which a shap value of -0.6615 was used to detect the sample as Audiosignal ....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-33 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.0018 ]> )|Yes Cepstrum which a shap value of -0.0018 was used to detect the sample as Audiosignal .... Yes Cepstrum which a shap value of -0.0018 was used to detect the sample as Audiosignal ....
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ pitch ]> )|The average perception gets higher in this section The average perception gets higher in this section
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ LFCC-20 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.133 ]> )|Yes Cepstrum which a shap value of -0.133 was used to detect the id of speaker -0.133 for the audio sample ....
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-49 ], <shap_value> shap value: [ -0.6011 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of -0.6011 ....
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-35 ], <classification> classification: [ bonafide ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ....
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-33 ], <shap_value> shap value: [ 0.101 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.101 ....
hallucination|<inform> inform ( > )|Yes Cepstrum which a shap value of 0.9441 was used to detect the sample as PhysicalAccess was detected by CNN ....
repetition|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-0 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess .... the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ....
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MFCC-38 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.6638 ]> )|Yes person 1 was detected by Cepstrum with a shap value of 0.6638 .... Yes person 1 was detected by Cepstrum with a shap value of 0.6638 ....
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-28 ], <classification> classification: [ bonafide ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-23 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.3711 ]> )|Yes Cepstrum which a shap value of - was used to detect the id of speaker 2 for the audio sample ....
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-29 ], <shap_value> shap value: [ 0.7373 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.7373 ....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-42 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.5541 ]> )|Yes Cepstrum which a shap value of 0.5541 was used to detect the sample as Audiosignal .... Yes Cepstrum which a shap value of 0.5541 was used to detect the sample as Audiosignal ....
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-21 ], <shap_value> shap value: [ 0.3974 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.3974 .... shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.3974 ....
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-30 ], <shap_value> shap value: [ 0.2255 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.2 ....
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ cloning ]> )|There appears to be a cloned voice on the audio ....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-22 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.4098 ], <detected_by> detected by: [ CNN ]> )|Yes Cepstrum which a shap value of -0.4098 was used to detect the sample as PhysicalAccess was detected by CNN ....
accurate|<inform> inform ( <speaker_id> speaker id: [ 8 ]> )|8 was found to be the id of the speaker in the sample ....
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ MSRCC-6 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.0638 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.2561 .... Yes person 7 was detected by Cepstrum with a shap value of 0.0638 ....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ MFCC-8 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.7314 ]> )|Yes Cepstrum which a shap value of -0.731 was used to detect the id of speaker 2 for the audio sample ....
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-53 ], <shap_value> shap value: [ -0.8942 ]> )|s determined that the Cepstrum feature was one of the more important features by assigning it a value of -0.8942 ....
accurate|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|The audio is not good ....
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-50 ], <shap_value> shap value: [ -0.7007 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of -0.7007 .... shap determined that the Cepstrum feature was one of the more important features by assigning it a value of -0.7007 ....
accurate|<inform> inform ( <interpreter> interpreter: [ SHAP ], <task> task: [ important_features ]> )|The Interpreters values indicate the contribution of the features on the outcome of the classification Abstract ....
repetition|<inform> inform ( <extracted> extracted: [ MFCC ], <extracted> extracted: [ GTCC ], <model> model: [ SVM ], <speaker_id> speaker id: [ 8 ]> )|The audio sample had AudioFeature and CepstralFeature features extracted and passed through a trained ClassificationAlgorithm which determined the id of speaker 8 .... The audio sample had AudioFeature and CepstralFeature features extracted and passed through a trained ClassificationAlgorithm which determined the id of speaker 8 ....
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-30 ], <shap_value> shap value: [ 0.2255 ]> )|shap determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.2255 ....
hallucination|<inform> inform ( <response> response: [ Yes ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess .... Yes ....
value_error|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ sampling ]> )|There is evidence of spoof ....
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-2 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.458 ], <detected_by> detected by: [ CNN ]> )|the audio sample had AudioFeature features extracted and Cepstrum was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .... Yes Cepstrum which a shap value of 0.458 was used to detect the sample as PhysicalAccess was detected by CNN ....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-7 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.3274 ]> )|Yes Cepstrum which a shap value of 0.3274 was used to detect the sample as Audiosignal .... Yes Cepstrum which a shap value of 0.3274 was used to detect the sample as Audiosignal ....
omission|<inform> inform ( > )|Since this measure captures the center of gravity of each subband it can detect the approximate location of formants which are manifested as peaks in neighbouring subband . However the center of gravity of a subband is also affected by the harmonic structure and perception frequencies produced by the vocal source particularly for narrow bandwidths . Hence the SCF feature is affected by changes in pitch and harmonic structure ....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ PSRCC-9 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.5419 ]> )|Yes person 1 was detected by Cepstrum with a shap value of shap ....
hallucination|<inform> inform ( <classification> classification: [ spoof ], <classified_by> classified by: [ feature ]> )|Yes Cepstrum which a shap value of 0.46 was used to detect the id of speaker 3 for the audio sample .... Interpreters gave ConstantQFeature a value of 0.521 Cepstrum a value of 0.346 LFCC a value of 0.184 MFCC-5 a value of 0.0673 ...
repetition|<inform> inform ( > )|Linear physicalattribute Cepstral Coefficients .... Linear physicalattribute Cepstral Coefficients ....
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-2 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.1331 ], <detected_by> detected by: [ CNN ]> )|Y Cepstrum which a shap value of 0.1331 was used to detect the sample as PhysicalAccess was detected by CNN ....
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MFCC-24 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.6368 ]> )|Yes Cepstrum which a shap value of -0.6368 was used to detect the id of speaker 4 for the audio sample .... Yes Cepstrum which a shap value of -0.6368 was used to detect the id of speaker 4 for the audio sample ....
hallucination|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoofed ], <detected_by> detected by: [ CNN ]> )|Interpreters gave ConstantQFeature a value of 0.521 Cepstrum a value of 0.346 LFCC a value of 0.184 MFCC-5 a value of 0.0673 ...
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-37 ], <shap_value> shap value: [ 0.4431 ]> )|sh determined that the Cepstrum feature was one of the more important features by assigning it a value of 0.4431 ....
hallucination|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|Yes Cepstrum which a shap value of -0.5241 was used to detect the id of speaker 1 for the audio sample ....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-26 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.737 ], <detected_by> detected by: [ CNN ]> )|Yes Cepstrum which a shap value of 0.737 was used to detect the sample as PhysicalAccess was detected by CNN ....
accurate|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoofed ]> )|Yes the recording has been tampered with ....
accurate|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|There are no unusually long or short pauses ....
