label|data|text
repetition|<inform> inform ( <response> response: [ No ], <classification> classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ]> )|No . No . There was more than one CaptureDevice .....
repetition|<inform> inform ( <response> response: [ yes ], <feature> feature: [ MFCC-3 ], <determined> determined: [ speaker_id ]> )|yes CepstralFeature was used to determine speaker id ..... yes CepstralFeature was used to determine speaker id .....
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 3 ], <feature> feature: [ GTCC-6 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0 ]> )|The audio sample had Entity and AudioFeature features extracted and passed through a trained ClassificationAlgorithm which determined the id of speaker 3 ..... Yes person 3 was detected by CepstralFeature with a shap value of 0 .....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ MSRCC-8 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.5893 ]> )|Yes person  was detected by CepstralFeature with a shap value of -0.5893 .....
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-7 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.9946 ]> )|The Audiosignal was detected by CNN audio was not a PhysicalAccess sample ....
accurate|<inform> inform ( <response> response: [ No ], <classification> classification: [ bonafide ]> )|No it is not a bona fide recording .....
hallucination|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-11 ], <classification> classification: [ bonafide ]> )|A professional mixer was used ..... the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-35 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.2867 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of 0.2867 was used to detect the sample as PhysicalAccess was detected by CNN .....
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-3 ], <classification> classification: [ bonafide ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .....
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-31 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.5755 ]> )|-0.5755 CepstralFeature which a shap value of -0.5755 was used to detect the sample as Audiosignal .....
repetition|<inform> inform ( <extracted> extracted: [ PSRCC ], <model> model: [ CNN ], <important> important: [ PSRCC-5 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ..... the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess .....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-3 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.2359 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of 0.2359 was used to detect the sample as PhysicalAccess was detected by CNN ..... Yes CepstralFeature which a shap value of 0.2359 was used to detect the sample as PhysicalAccess was detected by CNN .....
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-11 ], <shap_value> shap value: [ 0.9009 ]> )|shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of 0.9009 ..... shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of 0.9009 .....
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-11 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of 0.514 was used to detect the sample as Audiosignal ..... the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess .....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ GTCC-1 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0 ]> )|Yes CepstralFeature which a shap value of 0 was used to detect the sample as Audiosignal .....
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-38 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.5482 ]> )|Yes CepstralFeature which a shap value of 0.5482 was used to detect the id of speaker 2 for the audio sample .....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-41 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.5433 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of 0.5433 was used to detect the sample as PhysicalAccess was detected by CNN ..... Yes CepstralFeature which a shap value of 0.5433 was used to detect the sample as PhysicalAccess was detected by CNN .....
repetition|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-12 ], <classification> classification: [ bonafide ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ..... the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .....
hallucination|<inform> inform ( <classification> classification: [ spoof ], <known_mic_signature> known mic signature: [ phone ]> )|shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of -0.6011 .....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-5 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.3337 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of -0.3337 was used to detect the sample as PhysicalAccess was detected by CNN ..... Yes CepstralFeature which a shap value of -0.3337 was used to detect the sample as PhysicalAccess was detected by CNN .....
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-50 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.0361 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of 0.5373 was used to detect the sample as Audiosignal ..... Yes CepstralFeature which a shap value of -0.0361 was used to detect the sample as PhysicalAccess was detected by CNN .....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-29 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.9762 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of 0.9762 was used to detect the sample as PhysicalAccess was detected by CNN ..... Yes CepstralFeature which a shap value of 0.9762 was used to detect the sample as PhysicalAccess was detected by CNN .....
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MSRCC-1 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.1017 ]> )|Yes CepstralFeature which a shap value of 0.1017 was used to detect the id of speaker 4 for the audio sample .....
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ MFCC-13 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.1362 ]> )|Yes CepstralFeature which a shap value of 0.1362 was used to detect the id of speaker 7 for the audio sample .....
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-17 ], <shap_value> shap value: [ 0.2636 ]> )|shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of 0.2636 ..... shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of 0.2636 .....
omission|<inform> inform ( > )|The Mel physicalattribute Cepstral Coefficients Entity are used for automatic AcousticWave recognition .  The mel in the name describes the perceived pitch. The linear modeling of speech generation serves as the actual basis for the generation of MFCCs A periodic excitation signal vocal cords is formed by a linear SoftwareAgent mouth tongue nasal cavities ... . The Operation or its impulse response is primarily important for speech recognition since what was said and not in which perception is of interest for the analysis .....
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-52 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess .....
repetition|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|There are no inconsistencies which indicate a Audio_signal sample .... There are no inconsistencies which indicate a Audio_signal sample ....
accurate|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoofed ], <spoof_type> spoof type: [ replayed ], <detected_by> detected by: [ CNN ]> )|Yes this is a PhysicalAccess was detected by CNN and re-recorded sample .....
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ PSRCC-11 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.1499 ]> )|Yes CepstralFeature which a shap value of -0.1499 was used to detect the id of speaker 5 for the audio sample .....
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ multi_speaker ], <speaker_quantity> speaker quantity: [ >1 ], <change_length> change length: [ 11 ]> )|shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of 0.0258 .....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ LFCC-36 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.4853 ]> )|Yes CepstralFeature which a shap value of 1 was used to detect the id of speaker 1 for the audio sample .....
accurate|<inform> inform ( <classification> classification: [ spoofed ], <spoof_type> spoof type: [ replayed ]> )|The recording appears to be a copy ....
repetition|<inform> inform ( <classification> classification: [ spoof ], <classified_by> classified by: [ feature ]> )|The audio sample was passed to a modeltype Abstract for classification ..... The audio sample was passed to a modeltype Abstract for classification .....
hallucination|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-59 ], <classification> classification: [ bonafide ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .....
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ environment ], <change_at> change at: [ 20 ]> )|The noise changes significantly at the 20 second mark .... The noise changes significantly at the 20 second mark ....
hallucination|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ LFCC-24 ], <shap_value> shap value: [ -0.7826 ]> )|Yes CepstralFeature which a shap value of -0.8694 was used to detect the sample as Audiosignal ..... shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of -0.7826 .....
hallucination|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ]> )|Yes CepstralFeature which a shap value of 0.7878 was used to detect the id of speaker 3 for the audio sample ..... The audio is not converted .....
hallucination|<inform> inform ( <response> response: [ Yes ], <classification> classification: [ spoofed ]> )|Yes the recording was faked using playback ..... Yes the recording has been tampered with .....
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ GTCC-12 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0 ]> )|That CaptureDevice was used for 5 seconds ..... Yes CepstralFeature which a shap value of 0 was used to detect the id of speaker 5 for the audio sample .....
accurate|<inform> inform ( <classification> classification: [ spoof ]> )|It is not a bona fide audio .....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-42 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.5541 ]> )|Yes CepstralFeature which a shap value of 0.5541 was used to detect the sample as Audiosignal ..... Yes CepstralFeature which a shap value of 0.5541 was used to detect the sample as Audiosignal .....
repetition|<inform> inform ( <classification> classification: [ spoof ]> )|It is not a bona fide audio ..... It is not a bona fide audio .....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-9 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.4455 ]> )|Yes CepstralFeature which a shap value of -0.4455 was used to detect the sample as Audiosignal .....
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ LFCC-19 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.7875 ]> )|Yes person 1 was detected by CepstralFeature with a shap value of -0.7875 ..... Yes person 1 was detected by CepstralFeature with a shap value of -0.7875 .....
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-7 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ..... the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess .....
accurate|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-45 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess .....
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-9 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.1353 ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ..... Yes CepstralFeature which a shap value of -0.1353 was used to detect the sample as PhysicalAccess was detected by CNN .....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-9 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.9442 ]> )|Yes CepstralFeature which a shap value of -0.9442 was used to detect the sample as Audiosignal ..... Yes CepstralFeature which a shap value of -0.9442 was used to detect the sample as Audiosignal .....
repetition|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ computer ]> )|It looks that way ..... It looks that way .....
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-29 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.9441 ], <detected_by> detected by: [ CNN ]> )|Yes person 5 was detected by CepstralFeature with a shap value of 0 ..... Yes CepstralFeature which a shap value of 0.9441 was used to detect the sample as PhysicalAccess was detected by CNN .....
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ MFCC-14 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.4302 ]> )|Yes person 4 was detected by CepstralFeature with a shap value of -0.4302 ..... Yes person 4 was detected by CepstralFeature with a shap value of -0.4302 .....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-59 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.8654 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of -0.8654 was used to detect the sample as PhysicalAccess was detected by CNN .....
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 6 ], <feature> feature: [ GTCC-7 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 1 ]> )|Yes person 6 was detected by CepstralFeature with a shap value of 1 ..... Yes person 6 was detected by CepstralFeature with a shap value of 1 .....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-31 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.0632 ]> )|Yes CepstralFeature which a shap value of -0.0632 was used to detect the sample as Audiosignal .....
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-5 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ..... the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess .....
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ GTCC-11 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0 ]> )|Yes CepstralFeature which a shap value of  was used to detect the sample as Audiosignal .....
accurate|<inform> inform ( <speaker_id> speaker id: [ 2 ]> )|person 2 was detected as the primary speaker of the audio sample .....
accurate|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MFCC-37 ], <shap_value> shap value: [ 0.9166 ]> )|shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of 0.9166 .....
hallucination|<inform> inform ( <extracted> extracted: [ MSRCC ], <model> model: [ CNN ], <important> important: [ MSRCC-1 ], <classification> classification: [ bonafide ]> )|shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of 0 ..... the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .....
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ replay ], <classified_by> classified by: [ feature ], <detected_by> detected by: [ CNN ]> )|shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of 0 .....
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-24 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.9231 ]> )|person 8 was detected as the primary speaker of the audio sample ..... Yes CepstralFeature which a shap value of -0.9231 was used to detect the sample as Audiosignal .....
repetition|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-10 ], <shap_value> shap value: [ -0.331 ]> )|shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of -0.331 ..... shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of -0.331 .....
hallucination|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-38 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.5641 ]> )|shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of 0.4685 .....
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ LFCC-55 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.3326 ]> )|A professional mixer was used .....
accurate|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <detected_by> detected by: [ CNN ]> )|The Audiosignal was detected by CNN audio was not a PhysicalAccess audio .....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-1 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.0727 ]> )|Yes CepstralFeature which a shap value of -0.0727 was used to detect the sample as Audiosignal .....
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-57 ], <classification> classification: [ replayed ], <detected_by> detected by: [ CNN ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess ..... the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be PhysicalAccess .....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-33 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.2295 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of -0.2295 was used to detect the sample as PhysicalAccess was detected by CNN ..... Yes CepstralFeature which a shap value of -0.2295 was used to detect the sample as PhysicalAccess was detected by CNN .....
accurate|<inform> inform ( <extracted> extracted: [ PSRCC ], <model> model: [ CNN ], <important> important: [ PSRCC-5 ], <classification> classification: [ bonafide ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .....
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-41 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.4171 ]> )|The audio is not converted .....
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ PSRCC-11 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.1731 ]> )|Yes person 3 was detected by CepstralFeature with a shap value of 0.1731 .....
repetition|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 4 ], <feature> feature: [ LFCC-47 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.8006 ]> )|Yes person 4 was detected by CepstralFeature with a shap value of -0.8006 ..... Yes person 4 was detected by CepstralFeature with a shap value of -0.8006 .....
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-5 ], <shap_value> shap value: [ 0.2454 ]> )|MSRCC-5 determined that the CepstralFeature feature was one of the more important features by assigning it a value of 0.2454 .....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 1 ], <feature> feature: [ MFCC-38 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.6638 ]> )|Yes person yes was detected by CepstralFeature with a shap value of 0.6638 .....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-46 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.4075 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of 0.4075 was used to detect the sample as PhysicalAccess was detected by CNN ..... Yes CepstralFeature which a shap value of 0.4075 was used to detect the sample as PhysicalAccess was detected by CNN .....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-44 ], <classification> classification: [ replayed ], <shap_value> shap value: [ -0.1075 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of -0.1075 was used to detect the sample as PhysicalAccess was detected by CNN .....
value_error|<inform> inform ( <interpreter> interpreter: [ shap ], <important> important: [ PSRCC-9 ], <shap_value> shap value: [ 0.0969 ]> )|shap determined that the CepstralFeature feature was one of the more important features by assigning it a value of shap .....
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-26 ], <classification> classification: [ replayed ], <shap_value> shap value: [ 0.6994 ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of CNN was used to detect the sample as PhysicalAccess was detected by CNN .....
accurate|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ environment ]> )|There are inconsistencies in the background noise which indicate the room changed .....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-14 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.0192 ]> )|Yes CepstralFeature which a shap value of 0.0192 was used to detect the sample as Audiosignal ..... Yes CepstralFeature which a shap value of 0.0192 was used to detect the sample as Audiosignal .....
repetition|<inform> inform ( <speaker_id> speaker id: [ 5 ], <model> model: [ SVM ]> )|the audio sample was used in a ClassificationAlgorithm Abstract tasked at detecting speaker id determined to be 5 ..... the audio sample was used in a ClassificationAlgorithm Abstract tasked at detecting speaker id determined to be 5 .....
accurate|<inform> inform ( <speaker_id> speaker id: [ 7 ], <model> model: [ SVM ]> )|the audio sample was used in a ClassificationAlgorithm Abstract tasked at detecting speaker id determined to be 7 .....
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MFCC-13 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.8687 ]> )|Yes CepstralFeature which a  value of 0.8687 was used to detect the sample as Audiosignal .....
hallucination|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ LFCC-7 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.6918 ]> )|yes CepstralFeature was used to determine speaker id ..... Yes person 5 was detected by CepstralFeature with a shap value of 0.6918 .....
repetition|<inform> inform ( <extracted> extracted: [ LFCC ], <model> model: [ CNN ], <important> important: [ LFCC-54 ], <classification> classification: [ bonafide ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal ..... the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .....
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-1 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.8637 ]> )|Y CepstralFeature which a shap value of -0.8637 was used to detect the sample as Audiosignal .....
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 2 ], <feature> feature: [ LFCC-9 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.3578 ]> )|Yes CepstralFeature which a shap value of -0.3578 was used to detect the id of speaker 2 for the audio sample .....
value_error|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ MSRCC-4 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.665 ]> )|shap CepstralFeature which a shap value of 0.665 was used to detect the sample as Audiosignal .....
repetition|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-4 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ -0.512 ]> )|Yes CepstralFeature which a shap value of -0.512 was used to detect the sample as Audiosignal ..... Yes CepstralFeature which a shap value of -0.512 was used to detect the sample as Audiosignal .....
hallucination|<inform> inform ( <classification> classification: [ spoof ], <edit_type> edit type: [ computer ]> )|the audio sample had Entity features extracted and CepstralFeature was determined to have a large impact on the FeedforwardNeuralNetwork Abstract that determined the sample to be Audiosignal .....
hallucination|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <classified_by> classified by: [ feature ], <detected_by> detected by: [ CNN ]> )|Yes CepstralFeature which a shap value of -0.3017 was used to detect the sample as PhysicalAccess was detected by CNN ..... The Audiosignal was detected by CNN audio was not a PhysicalAccess audio .....
hallucination|<inform> inform ( <classification> classification: [ bonafide ], <edit_type> edit type: [ none ], <classified_by> classified by: [ feature ]> )|Yes CepstralFeature which a shap value of 0.8478 was used to detect the sample as PhysicalAccess was detected by CNN ..... Interpreters determined that ConstantQFeature CepstralFeature LFCC MFCC-1 had the highest impact on classification .....
accurate|<inform> inform ( < classification>  classification: [ spoof ], <edit_type> edit type: [ multi_microphone ], <mic_quantity> mic quantity: [ >1 ]> )|There are different CaptureDevice signatures .....
value_error|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 7 ], <feature> feature: [ PSRCC-12 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ 0.9752 ]> )|Yes CepstralFeature which a shap value of 0.952 was used to detect the id of speaker  for the audio sample .....
accurate|<inform> inform ( <response> response: [ yes ], <speaker_id> speaker id: [ 5 ], <feature> feature: [ MFCC-19 ], <interpreter> interpreter: [ shap ], <shap_value> shap value: [ -0.5025 ]> )|Yes person 5 was detected by CepstralFeature with a shap value of -0.5025 .....
accurate|<inform> inform ( <response> response: [ Yes ], <interpreter> interpreter: [ shap ], <important> important: [ LFCC-12 ], <classification> classification: [ bonafide ], <shap_value> shap value: [ 0.6096 ]> )|Yes CepstralFeature which a shap value of 0.6096 was used to detect the sample as Audiosignal .....
